"title","description","link","image_link","additional_image_link","availability_date","price","sale_price","brand","color","size","custom_label_0","custom_label_1","shipping_weight","shipping_length","shipping_width","shipping_height","product_availability","Quantity","UPC","SKU","Product Category"
"2276 Sloane Swimsuit Black","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex. Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2276-sloane-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25650/2276_BLK_front2_web__63169.1676323139.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25648/2276_BLK_front_web__54886.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25649/2276_BLK_back_web__75146.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25651/2276_BLK_side_web.__69601.1676323140.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Black","S","","","","","","","available","226","637488526083","2276-BLK-S","Swimwear"
"2276 Sloane Swimsuit Black","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex. Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2276-sloane-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25650/2276_BLK_front2_web__63169.1676323139.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25648/2276_BLK_front_web__54886.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25649/2276_BLK_back_web__75146.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25651/2276_BLK_side_web.__69601.1676323140.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Black","M","","","","","","","available","282","637488526090","2276-BLK-M","Swimwear"
"2276 Sloane Swimsuit Black","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex. Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2276-sloane-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25650/2276_BLK_front2_web__63169.1676323139.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25648/2276_BLK_front_web__54886.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25649/2276_BLK_back_web__75146.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25651/2276_BLK_side_web.__69601.1676323140.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Black","L","","","","","","","available","334","637488526106","2276-BLK-L","Swimwear"
"2276 Sloane Swimsuit Black","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex. Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2276-sloane-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25650/2276_BLK_front2_web__63169.1676323139.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25648/2276_BLK_front_web__54886.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25649/2276_BLK_back_web__75146.1676323139.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10640/images/25651/2276_BLK_side_web.__69601.1676323140.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Black","XL","","","","","","","available","192","637488526113","2276-BLK-XL","Swimwear"
"2276 Sloane Swimsuit Maroon","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J32","https://bewicked.com/2276-sloane-swimsuit-maroon/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25654/2276_MAR_front2_web__30454.1676323627.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25652/2276_MAR_side_web__81733.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25653/2276_MAR_front_web__16174.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25655/2276_MAR_back_web__78922.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25656/2276_MAR_front3_web__48473.1676323628.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Maroon","S","","","","","","","available","226","637488526045","2276-MAR-S","Swimwear"
"2276 Sloane Swimsuit Maroon","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J32","https://bewicked.com/2276-sloane-swimsuit-maroon/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25654/2276_MAR_front2_web__30454.1676323627.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25652/2276_MAR_side_web__81733.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25653/2276_MAR_front_web__16174.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25655/2276_MAR_back_web__78922.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25656/2276_MAR_front3_web__48473.1676323628.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Maroon","M","","","","","","","available","283","637488526052","2276-MAR-M","Swimwear"
"2276 Sloane Swimsuit Maroon","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J32","https://bewicked.com/2276-sloane-swimsuit-maroon/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25654/2276_MAR_front2_web__30454.1676323627.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25652/2276_MAR_side_web__81733.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25653/2276_MAR_front_web__16174.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25655/2276_MAR_back_web__78922.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25656/2276_MAR_front3_web__48473.1676323628.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Maroon","L","","","","","","","available","336","637488526069","2276-MAR-L","Swimwear"
"2276 Sloane Swimsuit Maroon","2 pc bikini set with crop top, high waist thong bottom and clear plastic straps. 86% Nylon 14% Spandex Hand wash in cold water. Do not bleach. Dry in shade. Do not iron. Do not dry clean. BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J32","https://bewicked.com/2276-sloane-swimsuit-maroon/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25654/2276_MAR_front2_web__30454.1676323627.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25652/2276_MAR_side_web__81733.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25653/2276_MAR_front_web__16174.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25655/2276_MAR_back_web__78922.1676323627.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10641/images/25656/2276_MAR_front3_web__48473.1676323628.1280.1280.jpg?c=1","","10.00 USD","10.00USD","BeWicked","Maroon","XL","","","","","","","available","192","637488526076","2276-MAR-XL","Swimwear"
"2281 Irina Swimsuit Black","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25657/2281_BLK_front_web__49695.1676324560.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25658/2281_BLK_back_web__35169.1676324560.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25659/2281_BLK_side_web__37109.1676324560.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","S","","","0.10 lb","","","","available","4","637488526366","2281-BLK-S","Swimwear"
"2281 Irina Swimsuit Black","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25657/2281_BLK_front_web__49695.1676324560.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25658/2281_BLK_back_web__35169.1676324560.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25659/2281_BLK_side_web__37109.1676324560.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","M","","","0.10 lb","","","","available","4","637488526373","2281-BLK-M","Swimwear"
"2281 Irina Swimsuit Black","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25657/2281_BLK_front_web__49695.1676324560.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25658/2281_BLK_back_web__35169.1676324560.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25659/2281_BLK_side_web__37109.1676324560.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","L","","","0.10 lb","","","","available","0","637488526380","2281-BLK-L","Swimwear"
"2281 Irina Swimsuit Black","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25657/2281_BLK_front_web__49695.1676324560.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25658/2281_BLK_back_web__35169.1676324560.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10642/images/25659/2281_BLK_side_web__37109.1676324560.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","XL","","","0.10 lb","","","","available","0","637488526397","2281-BLK-XL","Swimwear"
"2281 Irina Swimsuit Hot Pink","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-hot-pink/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25661/2281_HP_front_web__89166.1676325242.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25660/2281_HP_side_web__00230.1676325242.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25662/2281_HP_back_web__42960.1676325242.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Hot Pink","S","","","","","","","available","0","637488526403","2281-HP-S","Swimwear"
"2281 Irina Swimsuit Hot Pink","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-hot-pink/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25661/2281_HP_front_web__89166.1676325242.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25660/2281_HP_side_web__00230.1676325242.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25662/2281_HP_back_web__42960.1676325242.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Hot Pink","M","","","","","","","available","0","637488526410","2281-HP-M","Swimwear"
"2281 Irina Swimsuit Hot Pink","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-hot-pink/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25661/2281_HP_front_web__89166.1676325242.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25660/2281_HP_side_web__00230.1676325242.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25662/2281_HP_back_web__42960.1676325242.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Hot Pink","L","","","","","","","available","0","637488526427","2281-HP-L","Swimwear"
"2281 Irina Swimsuit Hot Pink","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-hot-pink/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25661/2281_HP_front_web__89166.1676325242.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25660/2281_HP_side_web__00230.1676325242.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10643/images/25662/2281_HP_back_web__42960.1676325242.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Hot Pink","XL","","","","","","","available","0","637488526434","2281-HP-XL","Swimwear"
"2281 Irina Swimsuit Mint Green","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-mint-green/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25663/2281_MG_front2_web__74198.1676325767.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25664/2281_MG_back_web__75553.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25665/2281_MG_side_web__47956.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25666/2281_MG_front_web__69954.1676325767.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Mint Green","S","","","","","","","available","285","637488526441","2281-MG-S","Swimwear"
"2281 Irina Swimsuit Mint Green","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-mint-green/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25663/2281_MG_front2_web__74198.1676325767.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25664/2281_MG_back_web__75553.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25665/2281_MG_side_web__47956.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25666/2281_MG_front_web__69954.1676325767.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Mint Green","M","","","","","","","available","332","637488526458","2281-MG-M","Swimwear"
"2281 Irina Swimsuit Mint Green","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-mint-green/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25663/2281_MG_front2_web__74198.1676325767.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25664/2281_MG_back_web__75553.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25665/2281_MG_side_web__47956.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25666/2281_MG_front_web__69954.1676325767.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Mint Green","L","","","","","","","available","283","637488526465","2281-MG-L","Swimwear"
"2281 Irina Swimsuit Mint Green","1 pc low neckline swimsuit with adjustable straps, criss cross looped side straps design. 85% polyester, 15% spandex Machine wash cold. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2281-irina-swimsuit-mint-green/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25663/2281_MG_front2_web__74198.1676325767.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25664/2281_MG_back_web__75553.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25665/2281_MG_side_web__47956.1676325767.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10644/images/25666/2281_MG_front_web__69954.1676325767.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Mint Green","XL","","","","","","","available","133","637488526472","2281-MG-XL","Swimwear"
"2282 Klara Swimsuit Black","2 pc bikini set with one shoulder tie waist top and high waisted bottom 82% Polymaide 18% Elastane Hand wash only. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J25","https://bewicked.com/2282-klara-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25667/2282_BLK_front_web__11696.1676326473.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25668/2282_BLK_back_web__28961.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25669/2282_BLK_side2_web__66482.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25670/2282_BLK_side_web__37383.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25671/2282_BLK_front2_web__86614.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25672/2282_BLK_front3_web__08639.1676326473.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","S","","","","","","","available","289","637488526489","2282-BLK-S","Swimwear"
"2282 Klara Swimsuit Black","2 pc bikini set with one shoulder tie waist top and high waisted bottom 82% Polymaide 18% Elastane Hand wash only. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J25","https://bewicked.com/2282-klara-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25667/2282_BLK_front_web__11696.1676326473.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25668/2282_BLK_back_web__28961.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25669/2282_BLK_side2_web__66482.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25670/2282_BLK_side_web__37383.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25671/2282_BLK_front2_web__86614.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25672/2282_BLK_front3_web__08639.1676326473.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","M","","","","","","","available","330","637488526496","2282-BLK-M","Swimwear"
"2282 Klara Swimsuit Black","2 pc bikini set with one shoulder tie waist top and high waisted bottom 82% Polymaide 18% Elastane Hand wash only. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J25","https://bewicked.com/2282-klara-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25667/2282_BLK_front_web__11696.1676326473.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25668/2282_BLK_back_web__28961.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25669/2282_BLK_side2_web__66482.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25670/2282_BLK_side_web__37383.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25671/2282_BLK_front2_web__86614.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25672/2282_BLK_front3_web__08639.1676326473.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","L","","","","","","","available","286","637488526502","2282-BLK-L","Swimwear"
"2282 Klara Swimsuit Black","2 pc bikini set with one shoulder tie waist top and high waisted bottom 82% Polymaide 18% Elastane Hand wash only. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER styled with J25","https://bewicked.com/2282-klara-swimsuit-black/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25667/2282_BLK_front_web__11696.1676326473.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25668/2282_BLK_back_web__28961.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25669/2282_BLK_side2_web__66482.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25670/2282_BLK_side_web__37383.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25671/2282_BLK_front2_web__86614.1676326473.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10645/images/25672/2282_BLK_front3_web__08639.1676326473.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Black","XL","","","","","","","available","141","637488526519","2282-BLK-XL","Swimwear"
"2282 Klara Swimsuit Leopard","2 pc bikini set with one shoulder tie waist top and high waisted bottom 82% Polymaide 18% Elastane Hand wash only. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2282-klara-swimsuit-leopard/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25674/2282_LEO_front_web__76296.1676326895.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25673/2282_LEO_back_web__64352.1676326895.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25675/2282_LEO_side_web__66599.1676326895.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25676/2282_LEO_side2_web__31830.1676326895.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Leopard","S","","","","","","","available","282","637488526526","2282-LEO-S","Swimwear"
"2282 Klara Swimsuit Leopard","2 pc bikini set with one shoulder tie waist top and high waisted bottom 82% Polymaide 18% Elastane Hand wash only. Do not tumble dry. Do not Bleach. Do not Dry Clean. Do not Iron BE WICKED SWIMWEAR POLYBAG PACKAGING, NEED TO COME WITH HYGIENIC LINER","https://bewicked.com/2282-klara-swimsuit-leopard/","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25674/2282_LEO_front_web__76296.1676326895.1280.1280.jpg?c=1","https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25673/2282_LEO_back_web__64352.1676326895.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25675/2282_LEO_side_web__66599.1676326895.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-e3nbsd643i/products/10646/images/25676/2282_LEO_side2_web__31830.1676326895.1280.1280.jpg?c=1","","17.00 USD","17.00USD","BeWicked","Leopard","M","","","","","","","available","329","637488526533","2282-LEO-M","Swimwear"
